   10.000000,  100.000000, 1000.000000,10000.000000,100000.000000,1000000.000000
    0.000002,    0.000013,    0.000159,    0.002084,    0.026658,    0.310808
    0.000001,    0.000007,    0.000081,    0.001290,    0.014229,    0.165875
    0.000001,    0.000006,    0.000072,    0.000967,    0.011511,    0.127277
